gen	0_Ik	2_Ik	6_Ik	12_Ik	18_Ik	24_Ik
ENSMUSG00000037525	0.986826846	1.085068009	1.028114688	0.968849699	0.920025885	0.870566653
ENSMUSG00000037525	0.937756648	1.231182641	1.034213054	1.019559243	1.006952333	0.947953563
ENSMUSG00000043144	1.027535031	0.829242372	0.95131376	0.910544553	0.956930201	1.021348043
ENSMUSG00000023015	0.999510177	1.03832177	1.085403533	0.994899433	0.996741461	0.956730681
ENSMUSG00000023017	0.913020462	1.020052104	1.006975349	0.949702864	1.040107573	0.996033366
ENSMUSG00000091604	1.033019397	1.099540647	1.075642262	0.999587691	0.93836423	0.903626415
ENSMUSG00000023018	0.838311209	1.303516221	1.013662941	0.962281729	0.935232735	0.846468347
ENSMUSG00000023019	0.764988246	0.860451512	0.973348482	0.880425117	0.950066769	0.88821799
ENSMUSG00000023020	1.007754045	1.057130482	0.965775604	0.985674482	0.916152727	0.916094049
ENSMUSG00000023021	1.110752512	1.037003285	1.01993578	0.988303758	0.945897448	0.906787171
ENSMUSG00000065643	1.060225645	0.892534711	0.841476091	0.836006358	0.905099068	0.895113973
ENSMUSG00000090500	1.146488542	1.083235751	1.159458383	1.045909718	0.995486773	1.006372879
ENSMUSG00000023022	1.162356055	1.157968408	0.985349104	1.101589773	0.939938283	1.033432019
ENSMUSG00000023022	1.260276015	0.969438929	0.944914913	0.975944157	0.845187666	0.883717229
ENSMUSG00000023025	1.025695061	1.071302254	1.030039583	1.033530835	0.94559885	0.952970417
ENSMUSG00000022503	1.06261903	1.006860228	1.004247721	0.986824719	1.001002227	0.984152202
ENSMUSG00000050908	0.716632103	1.048490104	1.020473642	0.886777427	0.949194932	0.838546973
ENSMUSG00000022504	1.02337027	1.037390172	0.948653434	0.965888132	0.999590888	0.937944346
ENSMUSG00000022504	0.869158258	1.018569544	0.895547091	0.870564668	0.976265643	0.878060505
ENSMUSG00000038055	1.070132621	0.983931455	0.970283405	1.006860853	1.003378822	1.010927573
ENSMUSG00000068663	0.989424644	1.012425132	0.979869654	1.028694233	1.056952224	1.055752029
ENSMUSG00000068663	1.024577863	0.798275778	0.954771995	0.963411972	0.912314045	1.002109085
ENSMUSG00000068663	1.052510694	1.01331541	1.135642836	1.108366606	0.979109811	1.015411128
ENSMUSG00000038037	1.025233869	1.009724146	0.996687718	1.00455872	0.980312391	0.989422481
ENSMUSG00000096921	0.939815436	0.982867233	0.926257506	0.965477805	1.01625528	0.986199984
ENSMUSG00000037991	1.085579314	1.034861091	1.037441065	1.021249425	1.012480066	0.995701457
ENSMUSG00000037991	0.975215292	1.088793646	1.063124953	1.019232174	1.088302877	1.028150669
ENSMUSG00000095369	1.079364327	1.166102046	0.96651139	0.966711544	0.881587525	0.869513515
ENSMUSG00000022500	1.013014102	1.002129717	1.046217713	1.019307349	1.029321978	1.029102482
ENSMUSG00000022500	1.106105088	1.022771435	0.970874934	1.005865358	0.98265503	0.993034149
ENSMUSG00000037972	1.189942469	0.574025547	0.933247935	0.820628431	0.839673382	0.925236877
ENSMUSG00000022498	1.174730443	0.898919716	0.975884083	1.167583996	0.933193682	1.129549031
ENSMUSG00000022498	0.955464524	0.979006139	1.015662744	1.022126068	1.029057543	1.032441353
ENSMUSG00000076258	1.177794813	1.066453	1.199149571	1.119170692	1.108900303	1.127443885
ENSMUSG00000037965	1.354647734	1.169068106	0.760907551	0.962364913	0.930690597	0.972500884
ENSMUSG00000037965	1.020152056	1.0497778	1.012246739	1.070296546	0.9780135	1.024820722
ENSMUSG00000037965	1.042876252	1.059092007	1.060999663	1.038910497	1.012531514	1.01053726
ENSMUSG00000005846	1.009327875	1.011945565	1.003108043	0.995483895	1.00882511	0.995226523
ENSMUSG00000062203	1.032237225	1.002859645	0.994727003	1.007545589	1.016081862	1.014832028
ENSMUSG00000022496	0.977448249	1.064577893	1.053858107	1.020708737	0.931111122	0.961038474
ENSMUSG00000071669	1.017845513	1.020702054	1.022743832	1.010775225	1.011534037	1.008459283
ENSMUSG00000071669	1.044335583	0.963537824	1.007401884	1.012683896	1.028224422	1.018496499
ENSMUSG00000071669	0.910972071	0.808246069	0.802919297	0.748282254	0.808952286	0.768899363
ENSMUSG00000071669	1.03369326	1.050705247	1.020561491	1.017459941	1.009880841	0.989652165
ENSMUSG00000071669	0.882891631	1.109722357	1.167891459	1.075011999	1.046171384	0.99187741
ENSMUSG00000085732	1.036931651	1.174812833	0.992516237	1.059370885	1.015379117	1.022986228
ENSMUSG00000085732	0.941487288	1.13454616	0.887509574	1.082353408	0.876652752	0.962751321
ENSMUSG00000055015	0.832634519	1.430353224	0.746794664	1.012867624	0.893374187	0.949640206
ENSMUSG00000065979	1.075454727	1.059303267	1.049917372	1.009648905	1.014100805	0.982245127
ENSMUSG00000022545	0.982040494	1.011643319	0.99280049	0.999058641	1.018967702	1.008542879
ENSMUSG00000009569	1.080793444	1.015279637	1.077539957	0.977941723	0.979894672	0.932679155
ENSMUSG00000009569	1.057800313	0.880878015	1.352178825	1.195207195	0.881839269	1.00681863
ENSMUSG00000077488	0.816646014	0.78777163	1.014247407	1.078039434	0.82371529	1.026725705
ENSMUSG00000022685	0.649559019	1.262872946	0.630594198	0.960458687	1.171932408	1.071623095
ENSMUSG00000022685	0.936411516	1.323426586	0.716697194	0.902603292	0.866300786	0.799841753
ENSMUSG00000022685	0.974851807	1.015421592	1.064127384	1.007428476	1.048459742	1.01000054
ENSMUSG00000022684	0.969297212	0.99661272	1.037812211	1.024642402	1.02043672	1.023415771
ENSMUSG00000022682	0.969270792	1.043280573	1.033070106	1.024453409	1.027838497	1.010286828
ENSMUSG00000022681	1.019034803	0.984178381	0.988957618	1.007829429	1.020014541	1.030614687
ENSMUSG00000022680	0.986721474	1.005551325	1.051118106	1.019614024	1.012711944	1.008637063
ENSMUSG00000082554	0.966278695	1.099800698	0.684047252	1.096368545	0.85467994	1.189428829
ENSMUSG00000060657	1.158873734	1.33004652	1.323434418	0.991432169	1.100702477	0.876569416
ENSMUSG00000060657	1.059583786	0.989953887	1.003156866	0.987415294	1.023331811	1.008495203
ENSMUSG00000022678	1.100110897	1.059332611	1.012464753	1.008223855	1.034139919	1.011372576
ENSMUSG00000018830	1.068594618	1.039671649	0.987116922	1.00118583	1.001810437	0.999192804
ENSMUSG00000018830	1.008634432	1.08352436	0.886857186	0.848340553	0.990003916	0.775729301
ENSMUSG00000018830	0.939480501	1.245861012	1.299840765	1.145219455	1.071815919	1.024969024
ENSMUSG00000087557	0.964018114	1.000688292	0.998095688	1.003826912	0.974356416	0.982921973
ENSMUSG00000022674	1.075400714	1.009012748	1.036973658	0.991060779	0.968188172	0.92945454
ENSMUSG00000022673	0.980207662	0.982117117	1.016370648	1.01313772	0.997466623	1.00088709
ENSMUSG00000022672	0.820449403	1.05318782	1.242369455	1.013757126	0.868116447	0.885420746
ENSMUSG00000022671	1.004138306	1.018032829	1.00601928	1.006121822	1.005166486	0.999694941
ENSMUSG00000071637	1.022380959	1.100110925	1.108863196	1.054762314	1.055199928	1.035296847
ENSMUSG00000041974	1.067236606	0.973181457	0.992810659	1.004589721	0.999611391	1.018288982
ENSMUSG00000041957	1.019903801	0.952236942	1.096683472	0.993059993	1.049587951	0.996836803
ENSMUSG00000041957	0.769032714	1.060102417	0.853041838	0.904857443	0.838964884	0.829181994
ENSMUSG00000022792	0.942826241	1.022758084	1.039939073	1.025179724	1.008765327	1.009699516
ENSMUSG00000022789	1.025928554	1.036970523	1.030274965	1.011808705	1.046480005	1.019880224
ENSMUSG00000022788	1.160353401	1.01315826	0.945113011	1.074538358	0.937646142	1.014440103
ENSMUSG00000022783	1.033592621	0.911746229	0.82795983	0.828125709	0.953149708	0.880779069
ENSMUSG00000022783	1.05407152	0.852575949	0.746466101	1.062054621	0.896530842	1.21132074
ENSMUSG00000075370	0.881043955	0.905770782	0.687994406	0.881031598	0.631666807	0.817227363
ENSMUSG00000075370	0.995201356	0.914362514	0.94123194	0.956048286	0.919364307	0.943271326
ENSMUSG00000059305	1.030450381	0.976139607	1.015960627	0.9757037	0.903149241	0.887101896
ENSMUSG00000059305	1.00787933	0.940236674	0.951608815	0.967097118	0.943247704	0.964456791
ENSMUSG00000022779	1.105236833	1.105946779	0.975677436	0.975656354	0.970642645	0.919882951
ENSMUSG00000022779	0.809587522	0.770770749	0.898548148	0.822983254	0.9121237	0.881972857
ENSMUSG00000026181	0.976233376	1.025231218	1.012979304	1.030841154	1.014964735	1.026616832
ENSMUSG00000063358	0.998111876	1.003832252	0.991508339	0.995703387	0.980799958	0.980690482
ENSMUSG00000022773	1.14957439	1.056935732	1.098443745	1.062283277	1.094056609	1.072537684
ENSMUSG00000055497	0.828152963	0.963361551	1.049345205	0.911545353	0.893178503	0.814312003
ENSMUSG00000022771	0.999879862	0.623984281	0.909079356	0.845114351	0.802521602	0.879080563
ENSMUSG00000022771	1.09776409	1.100803076	1.025885466	1.053180035	0.979175105	1.002505043
ENSMUSG00000022771	1.012919206	1.048788383	1.037593095	1.026778894	1.029494443	1.006640214
ENSMUSG00000049916	0.939862519	1.022380359	1.004680402	0.984967108	0.995726292	0.967587139
ENSMUSG00000022769	1.02415205	0.99622874	0.978936054	0.98309346	0.982281274	0.973433004
ENSMUSG00000022768	1.21950241	1.179338117	1.053373191	1.00416191	0.818656177	0.854902402
ENSMUSG00000022768	1.014222624	1.014393729	0.962403721	0.965354032	0.881871473	0.852834651
ENSMUSG00000041774	1.044455324	1.246690949	0.892755251	0.895059694	0.729113889	0.706853493
ENSMUSG00000041774	0.939627497	0.868987583	0.692631621	0.812789636	0.803714875	0.890190204
ENSMUSG00000038965	0.977589417	1.056870226	1.045212185	0.990205946	0.989486436	0.957574481
ENSMUSG00000050240	0.989522768	1.029600847	1.015484128	1.030734284	1.015324931	1.018864139
ENSMUSG00000055692	1.061706705	1.048861807	1.001966915	0.953383507	0.983302868	0.936318317
ENSMUSG00000041720	0.958875712	1.094578794	1.016099737	1.018739169	1.010111824	0.972023903
ENSMUSG00000041720	0.865948756	0.983630012	1.10191991	0.905084875	0.971720573	0.871742742
ENSMUSG00000041720	1.192647737	0.932964285	1.027547737	0.915130255	0.997411913	0.999249757
ENSMUSG00000041720	0.909929942	1.054682561	1.014165322	1.004863018	1.009205803	0.977303767
ENSMUSG00000041720	0.601482391	0.833420874	0.824601053	0.808435019	0.887389447	0.794019283
ENSMUSG00000041720	1.000344119	1.08639896	1.213154871	1.057035787	0.965709134	0.996398889
ENSMUSG00000041720	0.872510008	1.070184549	0.939578767	0.9711492	0.980656709	0.917306224
ENSMUSG00000041720	0.838092041	1.066909613	0.927735305	0.968313626	0.984736064	0.940449873
ENSMUSG00000041720	1.064499486	1.009127644	1.063630326	0.999514581	1.005716469	0.995027761
ENSMUSG00000006134	1.046148458	1.019318808	0.996150531	0.991049956	1.004674309	0.989716956
ENSMUSG00000022761	0.905865401	1.084545172	0.974736056	1.00735294	0.993943805	0.968370346
ENSMUSG00000022760	0.994594271	1.062963592	1.033801965	1.001487223	1.020736636	0.987104863
ENSMUSG00000022759	0.89924281	1.184605178	0.950030829	1.055653179	1.104689231	1.127157436
ENSMUSG00000022759	0.948886432	0.956513582	0.956299777	0.966106864	0.952859312	0.947410208
ENSMUSG00000022758	0.965662972	1.112829895	1.121718541	1.067581066	0.74768264	0.889387601
ENSMUSG00000005899	1.011462436	1.067773585	1.070392814	0.986166119	1.013861728	0.943456112
ENSMUSG00000005899	0.860571187	0.90293646	0.847192662	0.915592733	0.864254363	0.854082675
ENSMUSG00000005899	0.683467495	0.975863448	1.116760779	0.971787598	0.857607894	0.843631144
ENSMUSG00000041617	0.84930648	0.799861578	0.85956742	0.783525158	0.940729235	0.912900452
ENSMUSG00000012114	0.892809501	1.024528545	0.955475301	1.065094199	0.90235972	1.053226376
ENSMUSG00000012114	1.030025701	1.018963626	1.017119712	1.008953237	1.009140949	1.012912134
ENSMUSG00000022750	1.079371581	0.982804334	0.993377389	1.00430682	0.986064144	0.999970687
ENSMUSG00000022750	0.952188734	0.900754685	0.995993003	0.853002064	1.100349401	0.885903569
ENSMUSG00000012017	0.85052233	0.725274793	1.03696144	1.105815895	0.926795818	1.17354275
ENSMUSG00000092470	1.10784109	0.999011881	0.995471679	0.989580349	1.029410089	1.006163414
ENSMUSG00000003166	0.875459567	0.973926629	0.950257828	0.98757632	1.005745619	1.006380151
ENSMUSG00000003527	0.829877963	0.744157863	0.826996001	0.845889129	0.818795862	0.949790965
ENSMUSG00000003527	0.980112169	0.992389313	0.982188363	0.999812538	0.986287763	0.992793626
ENSMUSG00000003528	0.991582777	1.016593645	0.992330795	1.003387808	0.992691999	0.992088766
ENSMUSG00000003531	1.096793687	0.993316505	0.971715163	1.006696953	0.836345309	0.893626282
ENSMUSG00000003531	1.124354831	1.258132234	0.93507335	0.957139902	0.995720888	0.886952124
ENSMUSG00000003526	0.759343092	0.802754014	1.102724904	0.834867887	0.723407539	0.772054866
ENSMUSG00000003526	1.068050266	0.614234265	0.765637669	0.872445527	0.686465425	0.941937165
ENSMUSG00000003526	0.74964992	0.982788747	0.750114535	0.811584215	0.938739453	0.861526488
ENSMUSG00000003526	0.941046367	1.041367976	0.818916641	0.921151326	0.927688827	0.913949486
ENSMUSG00000003526	1.083597032	1.013242391	1.015801379	1.033197277	1.000818998	1.022359816
ENSMUSG00000003526	0.959775384	1.111354755	1.109776645	1.15821773	0.873790252	1.007776027
ENSMUSG00000060166	1.295163141	1.09921691	1.024214743	1.014291585	1.016416184	0.963567185
ENSMUSG00000005732	1.005424367	1.019449286	1.015254723	0.995877349	0.99911964	0.980830417
ENSMUSG00000022718	1.083753842	0.985000721	1.045755791	1.008109019	1.012630645	0.99934115
ENSMUSG00000013539	0.904190021	0.871472332	0.75985525	0.938132621	0.699963674	0.834533913
ENSMUSG00000013539	0.998064017	0.969683696	0.987858807	0.982968655	0.978839152	0.980220961
ENSMUSG00000000325	1.012089642	0.978076189	0.949729348	0.946860986	1.162604656	1.036200471
ENSMUSG00000000325	1.039494405	1.004503211	1.111147238	1.021474009	1.029447861	1.010530313
ENSMUSG00000000325	1.389984	0.975183523	1.042658461	0.860929189	0.865520361	0.7973009
ENSMUSG00000000326	1.005963959	0.812983076	1.008892269	0.821689283	0.962821667	0.97187201
ENSMUSG00000000326	0.888980773	0.888810647	0.860037167	1.059605104	0.993003643	1.1609278
ENSMUSG00000000326	1.057162862	1.110132974	1.103516246	1.040647788	1.039145439	0.995645486
ENSMUSG00000075704	0.974274071	0.79321112	1.085317745	0.83689318	0.919928785	0.800706823
ENSMUSG00000075704	1.010664942	0.796943786	0.938097945	0.970700894	0.857231913	0.924545079
ENSMUSG00000075704	1.346569956	0.75462555	0.97627531	0.952698108	0.842970128	1.086194422
ENSMUSG00000075704	1.106430392	1.174517928	0.827198304	0.932194415	0.934723055	0.851217058
ENSMUSG00000000884	1.073485868	1.023489827	1.005140622	1.007987915	1.032434258	1.013872625
ENSMUSG00000000884	1.270485498	1.097890777	0.586747135	0.737150572	0.969387641	0.824976734
ENSMUSG00000000884	0.962542266	0.772685574	1.496230802	0.833957273	1.13680339	0.840168996
ENSMUSG00000041378	0.71869705	0.931286362	1.260227911	0.865027781	1.024655352	0.887983992
ENSMUSG00000000028	0.722793542	1.00578957	1.093119561	0.8972712	0.857896062	0.823044368
ENSMUSG00000000028	0.976489076	1.006301584	1.032130469	1.018649083	1.021770504	1.015433049
ENSMUSG00000005262	0.731232458	0.798122792	0.924216705	0.952014838	0.960070994	1.059983553
ENSMUSG00000022706	1.052550488	1.063065979	1.066494872	1.036301598	1.04665388	1.028968281
ENSMUSG00000022702	1.13545309	1.022485249	0.854436308	0.796744106	1.016765382	0.769171674
ENSMUSG00000076939	0.921719618	0.977754791	0.940494913	1.1906311	1.334759568	1.408441662
ENSMUSG00000022686	1.010364281	1.052633354	1.10193006	1.03173754	1.003087359	0.982785847
ENSMUSG00000043008	0.987686408	0.996423287	0.985170756	1.007652975	0.97522067	0.989602557
ENSMUSG00000062901	1.054707311	0.97051286	0.997841239	1.000792608	0.994377964	1.007630671
ENSMUSG00000041215	1.091817986	1.040835211	1.025851549	1.04449293	1.051364211	1.056907384
ENSMUSG00000033918	1.011735224	1.012592959	1.006393034	0.991598605	0.988608616	0.982170324
ENSMUSG00000022818	1.33006683	1.052223881	0.915214387	0.862612781	0.911729083	0.849866794
ENSMUSG00000022822	0.751545827	1.099441519	0.930899676	0.865376512	1.002340668	0.851033902
ENSMUSG00000022822	0.946130309	1.001663084	1.11747768	1.210897809	0.981329085	1.194184828
ENSMUSG00000022822	1.003790158	1.242908079	1.123347022	1.018901623	0.91864231	0.867698745
ENSMUSG00000022822	1.008575649	1.017610068	1.000977763	1.023010562	0.996877388	1.00652634
ENSMUSG00000003235	1.026911153	0.975262858	1.012867364	1.030409502	1.0156003	1.043675959
ENSMUSG00000086837	0.813444441	1.264874944	1.378865536	1.161012078	1.005169908	0.906861606
ENSMUSG00000003233	1.103342845	1.04579208	1.100415432	1.053468126	1.02129576	1.026652702
ENSMUSG00000086837	1.343620131	1.021807299	0.701978742	0.860610571	0.727688393	0.828954035
ENSMUSG00000022841	0.986431617	0.964068125	0.982938858	1.052923658	1.055527397	1.088580115
ENSMUSG00000003234	0.971612121	1.030813129	1.007418871	1.022755994	1.029114041	1.023364674
ENSMUSG00000046613	1.036841281	0.853929069	1.101478518	1.024134471	0.87123582	1.05277628
ENSMUSG00000033809	0.943555308	1.000264283	0.978767077	1.003337213	0.998076532	1.009581173
ENSMUSG00000051146	1.022644128	1.007233876	1.012765266	1.003341251	1.003459234	0.999282832
ENSMUSG00000022842	0.763967796	0.731632117	1.040067694	0.866020488	1.100371256	1.006443265
ENSMUSG00000022842	1.127994998	0.923147571	1.165307065	1.009652215	0.816847515	0.886846524
ENSMUSG00000006998	1.071322884	1.037727707	1.020871498	1.013775597	1.02978581	1.011278969
ENSMUSG00000045983	1.00755645	1.052615023	1.008133866	1.012590924	1.019695098	1.002395193
ENSMUSG00000045983	1.076692728	0.985570985	1.036091828	1.03991994	0.895487802	0.961851691
ENSMUSG00000045983	1.233195552	0.887603359	0.916334161	1.063935215	0.750119614	0.945738251
ENSMUSG00000050821	0.877041506	1.116550595	0.965447102	0.972671179	1.028470977	0.948798513
ENSMUSG00000022843	0.893779822	1.052526935	0.816342972	1.044334861	0.923730602	1.028290734
ENSMUSG00000022843	0.894788015	0.675344672	0.890398917	0.883389174	0.919358569	0.894544368
ENSMUSG00000022843	1.009403816	1.000723975	1.024195937	1.003932917	1.017340188	1.008297277
ENSMUSG00000022847	1.20604335	1.171401631	0.877931366	0.908815891	0.778371349	0.822365637
ENSMUSG00000065372	0.771434607	1.026230178	1.032420133	0.982753967	0.836426781	0.761047924
ENSMUSG00000033653	1.003669725	1.045485103	1.085087878	1.012641087	1.063765848	1.008515822
ENSMUSG00000033653	1.432927865	0.802340107	1.059391401	0.915528948	0.864742765	1.012815818
ENSMUSG00000033653	0.88512481	1.047313454	1.066705915	0.882965903	1.118753105	0.880315047
ENSMUSG00000097290	0.976559491	1.076282492	0.998635291	1.02987984	1.012904392	1.002713388
ENSMUSG00000097290	0.953470596	1.27272509	0.950854961	1.00974583	1.165440121	1.050230032
ENSMUSG00000097401	0.759918337	1.246563464	1.140517292	0.917644772	1.183862319	0.908169993
ENSMUSG00000022856	1.084967058	1.038668953	1.088949354	1.039777299	1.082525101	1.064731315
ENSMUSG00000044626	0.893732188	0.819389885	0.937552557	0.799214162	0.940813121	0.880997621
ENSMUSG00000044626	0.782694748	1.001522643	0.898431904	0.948050528	1.014840558	0.934220562
ENSMUSG00000022855	0.98423068	0.970340593	0.959528354	0.991207608	0.993502976	0.996435538
ENSMUSG00000033581	0.992766085	1.024885188	1.015197846	0.998988015	1.029820456	1.018803402
ENSMUSG00000033581	0.827656385	1.031150836	1.057818917	1.017846205	1.082249099	0.982300068
